	count	db	C3L-00103	C3L-00103.norm	C3L-00097	C3L-00097.norm	C3L-00088	C3L-00088.norm	C3L-00096	C3L-00096.norm	C3L-00010	C3L-00010.norm	C3L-0079	C3L-00079.norm	C3L-00011	C3L-00011.norm	C3L-00026	C3L-00026.norm	C3L-00004	C3L-00004.norm	C3L-00359	C3L-00360	C3L-00360.norm	C3L-00369	C3L-00369.norm	C3L-00418	C3L-00418.norm	C3L-00447	C3L-00447.norm	C3L-00581	C3L-00581.norm	C3L-00910	C3L-00910.norm	C3L-00416	C3L-00416.norm	C3L-00448	C3L-00448.norm	C3N-00194.norm	C3N-00194	C3N-00244.norm	C3N-00244	C3N-00242	C3N-00242.norm	C3L-00765	C3L-00583	C3L-00583.norm	C3N-00168	C3N-00168.norm	C3N-00177	C3N-00177.norm	C3L-00561	C3L-00561.norm	C3L-00917	C3L-00917.norm	C3L-00607	C3L-00607.norm	C3N-00246	C3N-00246.norm	C3N-00733	C3N-00733.norm	C3L-00791	C3L-00791.norm	C3L-00902	C3L-00902.norm	C3L-01302	C3L-01302.norm	C3L-00907	C3L-00907.norm	C3N-00953	C3N-00953.norm	C3L-00814	C3L-00814.norm	C3L-00817	C3L-00183.norm	C3L-00183	C3N-00150	C3N-00150.norm	C3N-00573	C3N-00573.norm	C3N-00577	C3N-00577.norm	C3L-01352	C3N-01200	C3N-01200.norm	C3N-01214	C3N-01214.norm	C3N-01220	C3N-01220.norm	C3N-01522	C3N-01522.norm	C3N-01524	C3N-01524.norm	C3N-01261	C3N-01261.norm	C3N-00495	C3N-00495.norm	C3N-01175	C3N-01175.norm	C3N-00834	C3N-00834.norm	C3N-01176	C3N-01176.norm	C3N-01178	C3N-01178.norm	C3L-00606	C3L-00606.norm	C3L-01287	C3L-01287.norm	C3L-01281	C3L-01281.norm	C3N-00148	C3N-00148.norm	C3N-00646	C3N-00646.norm	C3N-00149	C3N-00149.norm	C3L-00908	C3L-00908.norm	C3L-01313	C3L-01313.norm	C3L-01836	C3L-01836.norm	C3L-01286	C3L-01286.norm	C3L-01603	C3L-01603.norm	C3N-01646	C3N-01646.norm	C3N-01648	C3N-01648.norm	C3N-01649	C3N-01649.norm	C3N-01651	C3N-01651.norm	C3N-01361	C3N-01361.norm	C3N-01179	C3N-01179.norm	C3N-01180	C3N-00831	C3N-00831.norm	C3N-01808	C3N-01808.norm	C3L-01607	C3L-01607.norm	C3L-01861	C3L-01861.norm	C3L-01882	C3L-01882.norm	C3L-01885	C3L-01885.norm
Thyroid cancer	37	KEGG	3181.045924852656	2755.407337089352	3507.5300287495616	4457.302298094409	4383.610403761247	4083.9227280900327	3821.817813116143	3679.9641309557055	4418.733053036213	3222.051166986031	3046.7266985387846	3612.1681424294698	2110.6893127288786	4613.722189423671	2288.333781568067	2752.880408569118	4309.3438201355275	4025.648759003161	3441.4208907965667	4499.778882788139	3594.2129094936367	2875.495127643654	3409.078472155584	2989.143297203155	4373.094177773248	929.2619153677286	4439.274675206943	2806.2175389803	4315.519691718932	2264.0442132946628	3912.5776246378764	4668.401867082049	2484.9563833042657	3094.42476422997	4330.076068239432	4205.637259399349	3894.9221616409036	4315.608439690686	2750.0909705984573	3736.0425252967357	4052.7726691499906	3528.3113681464383	2419.9774936873573	3596.16978626557	2218.8202458230517	4215.990029521671	3938.3029683838818	4240.531797668712	3671.131521819517	4101.1607894787985	3069.5343909709	4389.790832973509	4147.674210676272	4202.997627169477	3892.3556410505216	4191.095719853749	3550.89155379323	3928.620323894293	3773.198330447672	4647.987304739364	3131.888282857341	3998.246020690736	2896.41246424614	4269.567711343401	4091.8275784584293	4205.450444056303	4401.871338275917	4592.084977415556	672.7838327608131	2518.8850687596637	3834.521462064066	4504.499294344136	2854.53096335446	3353.654674690955	4332.73186177335	718.6430334521998	4126.333838449831	4087.194517641388	3457.391349193132	2834.3649470465703	3952.593736702275	644.4073865494304	4295.3785257196605	4455.205452434039	4629.731540138707	4488.3124030784575	1645.1595510718082	4305.441741484322	3658.4284324734767	4838.82679142257	2352.340962344384	4487.6085414001	2814.0755511455104	4031.382695162222	2092.4173468491963	3858.2906448866474	3086.6427874079754	3557.935578337823	2333.2115890234154	3773.308119127467	4208.618090602192	3768.0848077765327	3867.221173969559	3156.0672166075906	4495.69557774416	4505.006347310927	3954.5038812138837	2226.581819722662	2114.5079332478253	4282.776610373403	478.3566140840741	3889.4218969096482	3647.477131021346	3808.4411921292944	4743.305355228559	3649.0281484690745	4593.410225929977	4352.324772862783	4200.948428042804	4192.3005091379	3453.0959323999987	3628.329210657337	3191.181441154625	4478.338002640273	4129.910215943565	4315.550720267915	3849.7429550172105	3745.4870583061	1370.1669666305881	3366.380797470125	4597.764107734158	4243.1240372325165	2424.1440109347554	3794.1176466432844	2879.135006969263	3811.429187257565	3484.7475775449766	2737.670617079964	4222.180157124089	3153.971071610763	4524.143865754309	4155.924220257405	4303.7656186040795	3684.1018923354236	4289.435977066516	3783.4336279356794	4596.893797364772	3752.541546909575	4346.86791030568
Thyroid hormone signaling pathway	116	KEGG	4699.968306012873	3590.0130857633767	1545.781128854455	3547.5884657805545	4024.2592827731473	3575.22932036809	4702.541645553766	4832.226274531799	4770.443757068567	3257.8090021342855	4040.2817691703845	3759.1970385186078	4106.09155596371	3657.3783369383345	4924.232873644295	3966.4343603450056	2541.256893313441	3509.082977588037	3893.827271279288	4491.09495640853	3965.1224474911464	3793.501415841395	4081.2265925366987	1174.338797248227	3630.4535952108013	2716.5892038819197	3531.180207843092	3865.6588506405774	4020.67187801929	3425.883463112001	3251.890950893532	3958.3433011244183	3531.8836764616776	3066.7473394607337	3444.597956446926	3581.249781417962	3902.4609296968256	4191.197191067071	2536.9808652156757	3532.149668758075	3812.3098376907715	4110.816628325861	4848.118873515734	3519.664644330331	4682.467251061352	3640.568864964386	4189.395317635853	3642.456445733661	4874.083813979383	3574.964989174173	4559.275073133486	3750.583803683286	4540.621716045327	3421.1209652523526	2823.9846005285735	4186.579694564327	5357.264521456939	4122.818340522925	3900.8685950423564	3260.720343068705	2851.921881770252	3975.603455445622	4620.328079760922	3810.4868900285232	4338.45520728461	3647.651612768376	4367.307335369349	3233.5826962108786	4648.0772830065025	3764.5580225250774	3840.0502442630386	3532.9152508901097	1553.3838878841648	3727.8340857461753	4002.4276940842424	4157.057104018866	3663.659428299471	4247.338046634098	3155.9710281085286	2361.4942858000095	4013.951149009842	4020.162167720145	4098.458176484011	3917.196486544755	4594.397824001815	3873.6566303763725	4380.254362714967	3521.1428122090156	4436.0536122112735	3904.472268256308	4275.420250481794	3777.604295183291	3543.338078481789	3698.2095046388567	3381.000989249737	3656.842055399794	3548.97628339575	4795.010230510181	3314.296158657453	3565.1101234415914	4798.028097665795	4147.463875078831	3902.8827816212206	3262.1485538281754	5110.523186076607	3326.5311322953185	3745.730280560222	3569.6408149044883	2874.136292452307	3620.666381007362	2889.4837655767324	3604.370811356164	3867.3632966512437	4046.450512814814	4585.822483770956	3393.145810546166	3752.9271473524386	3681.783098135679	3666.9652015785437	3484.296122616994	4498.926586366613	3465.75313995978	4764.462809977048	3741.1167573012744	4259.122446911285	3821.0817895754385	4019.151265774196	4049.1420216145925	4367.851423850594	3799.572941106785	4346.339254291547	3580.0627571230766	2452.1135631779416	3937.9583250745595	3832.0024385545044	4089.923987865546	4390.275922483469	3948.3605199048	3902.268544677316	4257.547429594263	4466.487353054105	4010.383056599407	3717.452879739564	4994.111434244792	3812.273670920309	3885.776180793189	3921.499815583156	3401.921843292222	3728.7396859872165
Thyroid hormone synthesis	74	KEGG	1444.970630927748	4200.169198723337	1711.0173522688137	1700.9299097023911	221.7696144073531	2280.787726500592	1785.8294958822446	1164.1234299618338	2275.202656771795	1250.1561914020465	3422.278618021013	3841.542013890773	2926.857090979098	870.2582588026138	2857.78184384192	1541.0565465387328	3642.80802777741	1037.5350798414072	3832.8614293181745	1572.0353162097376	3087.689029505997	3051.7307231843533	3827.6375219768865	3473.9801263950053	2707.088157866209	4098.393109053421	1976.5266461562692	3481.8221434667844	1651.5207784203926	2759.9553135988926	2976.2955183410213	3949.3493129442604	2151.1753206166286	3263.803626380652	2588.186145466441	3581.5339577897425	2225.348113230905	1243.3510787596433	3268.49049026135	3473.161668394331	3730.022041835437	2713.3573602699093	2431.9931902796243	1861.6191987734942	3431.080613208223	1625.0460120350838	2317.800142896625	1844.0339647754345	2627.1820411559856	2950.1792317230384	2645.622929588243	1773.0036603460514	4194.246292234377	2629.3734742069164	699.4154857751483	3351.8090566769574	2892.5423523738414	1581.0936746742336	3581.762172677475	1825.798808695286	383.4261153843908	1082.4593417001565	3294.2603653930005	3730.468565805213	738.066022932101	3100.6724578752487	1698.408281708255	1585.3268742692883	4023.1623429074248	2329.1653977097567	1777.4787098266124	1657.6364564407083	2577.0865641187897	2877.001468098433	1726.2883586044434	2100.713050568076	2609.9547583275335	2095.2551644956698	2940.5004520999178	3882.5539088683936	2835.642195587718	3173.4481435297885	2215.1563392274325	3881.740785033549	976.2245710860414	3298.605435546816	3471.578417823294	1680.3932600069334	1804.2861644629254	4830.583281041803	3647.7980909813787	1011.0164449711765	4241.7941728433325	3581.102316538193	3363.8507744357576	2580.927543890561	2521.02024431895	2524.556512926877	2688.4844352647974	1578.077551504907	1903.5308256093733	2071.6309758857883	1286.0257901950276	841.4116445650047	3940.144425702797	3577.6427570689693	3662.5275322237544	1335.198162143042	2569.883763856427	1907.1406827465146	3598.04507399493	3185.4447043133346	1182.588366312445	4259.980178155215	3482.165187028993	2275.966137617339	1105.5984365000077	2383.96720112802	4280.590258155212	3545.3925100429738	2976.7478785298154	1338.858127695672	866.1622123147399	684.029382645906	3570.7518286339	3083.7334104272104	3076.6004888789194	3626.1775979844474	4012.5982249107146	1259.545026085675	1877.5701860574648	1508.4033085243586	3455.1039922655023	3427.4005904520996	2499.254180120647	1794.087940876164	2429.6126057319634	1294.870756900073	3393.017293060698	2561.332368790086	1657.8147899246571	2458.0013368773284	4244.429024130713	2805.7372396216606	2398.495582330741	2761.6571627286594	2839.654240150856	2979.712666721794	2360.618406263446
Tight junction	170	KEGG	4379.824180961514	5495.152312746051	4066.8928205789293	4925.784498085062	3963.8086467828316	3217.8931506513004	4957.0858256674055	4376.893050368002	4610.108942740945	5456.372795372688	3924.189478614301	5263.973772989149	4240.924699710358	3761.3058341567644	3729.771899307938	2694.827731833856	3835.5147832921903	5096.414817649325	3998.2195331758626	4204.6723196322255	4228.3272501613465	4325.704734958386	4301.460439057662	3544.449127731576	4225.159902891606	4556.086312712019	3367.287937799802	4893.708533026237	4476.618680095704	4050.9897522309275	4408.28781842103	3977.89488851432	3245.4253083866365	4307.741160682309	3764.7179397354907	5093.049722084546	4332.470567659533	3027.473259794586	4364.648756157694	4419.05562576322	4195.631063095631	4163.289445507772	3286.750935531931	4130.880552072728	3760.936707871275	2746.990190750288	4362.345034428245	3118.870046361224	4277.825196348624	4957.605015003572	4157.9078178584605	2861.9173504229625	4337.042210030862	5029.519319679802	5116.142593335944	5201.226512809891	3413.1182057250962	4579.119858600314	4353.313543972341	3333.5420877884912	4318.303827091023	5466.154006616172	4099.55082518612	3325.3127649481107	3825.237241771231	3949.77810952942	4481.878816095615	2753.4185999741467	3860.518498159107	3071.7610812852945	3253.3205017657906	3109.2138052064215	4262.955480940554	1360.667264885117	4457.6145862827925	3886.7607711281003	1655.0996619376128	4238.700311222837	5777.672121460798	4030.9846686051505	4311.255318416276	4723.9912924053615	583.8358396421462	5131.1757029057835	4084.930280667741	4924.849328524828	4583.567457319587	1940.7567676965962	4082.6154254482126	5630.371427292212	4191.277930610087	3176.2345208639576	4563.388712522551	5261.462369456004	3711.4635021444533	3269.853801661702	4068.4686631093005	3002.5519165613605	3431.7920300825062	4301.2709661608915	4405.744780686598	3480.047307424552	4087.1601112217854	4656.12069004077	4306.978671777668	3853.694100458121	4257.5172182681235	3038.412570150402	3655.2302328328933	4096.418984808744	3808.520713339024	3217.9344008049698	3970.3620816641073	5716.308325434632	4123.216368131677	4372.518914556375	4551.379791904166	4378.247990260651	3698.17796820973	3506.7028789267056	4224.4334790954	3239.204271551702	4128.968948028567	4618.526606845252	4046.7310243269203	3934.7329097904617	4087.504780916074	3593.520108684775	1665.6748806224457	4112.879633863284	4069.9538514477363	3010.8877492513693	4326.687153058902	2753.1977562593247	4424.856420254328	2595.0956048685216	4179.410706021394	4031.2716485527067	2256.2899222275782	3963.9156916348065	3336.752710313082	3806.5004333278675	5052.354256617259	3865.024058748634	5281.070428045571	4029.680928638566	4483.352181735219	3761.567221596434	3698.3840928733307
Toll-like receptor signaling pathway	104	KEGG	4720.915007814609	3975.067676129684	4491.814544928639	5055.244947198457	4533.20139555336	4066.231448815092	4349.409227408652	3634.1490791129036	4522.46250403612	4820.334170841527	4218.791288494749	3726.9567307529064	4741.117043843423	4753.900187253327	2319.343279383038	4056.930800471578	2854.9213139430803	4646.868888363572	2897.6743641281228	2903.3244210355506	4201.24224824062	3876.3615518093075	3339.1392925926393	2902.1097617980504	4947.765768828021	3972.510790400846	4787.523942950459	2104.813058621514	4401.381100045244	3020.3290824850915	4827.866943426536	902.4881074028511	3031.88039919149	4148.182543320125	4547.601442472011	4560.57693426846	2713.000925312909	4779.359858603772	3907.931658021263	4787.892488013933	3651.995132966627	2908.57655378073	4516.9919731745385	4582.965361447159	1656.9661891190399	4384.3672171395365	3334.851110823599	4742.7195207337845	4023.721949078562	4557.837753929415	2866.652913161747	4746.666423527724	2468.489994148862	4639.238169620848	4753.623048563585	4636.36077749021	2168.6109934252754	4684.17799321609	2386.325291877632	4742.3209159852295	2967.5160095276647	4537.691152246252	3431.3649016962477	4099.529751157608	2831.3469996282925	4998.638918647742	3067.8950173045996	4839.2829128024505	1201.5150525018855	2857.7233703110815	3039.4554010728984	4686.214527346596	3295.348176184623	2723.7900335830273	3186.2035540729153	4281.712331510693	4687.635433429259	4338.3649787472195	4495.7071829338	1710.4538951616132	4004.83337231075	1802.5707623940618	3082.0792914753374	4182.578153057682	1756.6669745963611	4221.469963150705	3244.621912821982	4459.213593730162	2305.1582985156747	4893.911920448022	2526.695379037642	4606.566128192127	2108.204575627081	4721.029288272189	3647.0335722367618	4648.476761759282	3508.3191161479194	4130.122767791145	1971.9203167206722	4546.840719991225	2250.1896309793433	4756.359141236866	2267.106891562087	4393.3726345393325	3572.981245248905	4730.1686468493945	3648.471736058647	3725.1413569534984	2872.062538840673	4759.973095030476	2652.1399690868398	4657.820750996677	2753.3785969297387	2016.738363075275	2538.3995080226628	4751.385721420193	4806.050227340294	4678.878503719344	3236.646044776618	4771.066914737623	2674.7619582179727	3942.345762373387	3375.9994682668544	4592.946279259258	3754.7150555199114	4909.494384367337	1827.608417370352	4236.493916912805	3364.80037696439	4069.594151753889	4728.815594334065	4539.1965615479285	3359.4759708922707	4356.105988469407	2165.742212490194	4529.528837687306	4024.234144957418	2543.745642718158	3267.162492657915	4448.2000895632955	4536.39948788191	877.8197290044573	3727.158713631874	3588.9283076978	4391.681149122774	2526.61796108405	4735.544809066578	4353.000552047508	4218.11075296236
Toxoplasmosis	113	KEGG	3879.6088388429935	4219.089243891949	4276.049471841291	4530.173407801891	2082.948950787032	3979.0675126116903	4274.638140815013	4069.1267742116897	3111.988719189074	3461.001354701849	3551.916633604069	3847.3371421260213	4672.160954752603	3819.5930494684203	1987.6722306958138	3261.5547909346924	2278.3085726424283	3557.2678403573814	2092.4486049541592	4585.3718534292475	3722.434988227322	3681.484520335586	3965.1749609014164	1422.8254856053259	4326.033833510376	2155.153590160756	3892.8656722475653	1527.8861921326884	3700.352740214094	3160.6582886307374	4064.806585613455	966.8595579218984	2050.3670384862985	3237.523905506968	4231.834135878714	4018.6038503106633	2546.759736987682	4235.290791392664	1764.3878921117134	3627.203098076374	2557.261323607044	2400.2294334571898	3447.0499449098857	4190.970743557276	2866.4976373142094	3397.64277502066	3039.677447114495	3966.9524934567594	2486.67429038863	4320.264255095681	4102.451337041977	3581.180537653553	3054.678737185995	3197.5581878222065	3606.552545459371	3896.3672233094653	2457.7359208941884	3799.96973697546	3575.469554825454	3964.4322822928843	2887.0411853642736	3454.343786849011	3156.2453979427455	4085.1711426621864	3100.5543761705317	4176.142229643605	1638.0850264170167	4635.325773286838	1544.8866805555722	3167.030900580239	1742.3014993049096	3557.029311129097	1852.8735763936031	4066.2934768030286	3996.7027916691336	3482.485082329484	4019.745837789345	4316.601444200288	4004.267212046071	1542.1706348733123	3730.076251050908	3748.027111295349	2338.7256049605194	4671.695534801028	3272.3056613549297	3294.162084690926	2914.5207457003835	3495.2491532960357	2007.7653524792513	3424.8178983909843	1612.5358587845167	3964.0111107739976	2050.8135622893383	4108.537895104398	3538.6982559558023	4171.952334141515	2488.639576340767	4412.154640003996	2046.0713289875935	3870.029865772002	3476.1026293425407	3984.5561205534955	1810.3909095500924	4029.3059319959257	3673.7885143174703	4188.561752820235	2944.426723439713	3376.783058695584	1208.7946434575147	4316.706913132375	2630.557577645815	3753.3251244391877	1901.363755989963	3708.2149721054516	1883.3666845063688	3938.387262070448	3791.9591835215992	4111.144250889801	3988.86018111656	3893.914561765991	2739.8977193666883	3381.361475983421	2833.269301218075	4070.0784251819023	3565.618507328679	4124.520584903442	4238.892018822446	3759.370541660648	3412.9299715405004	3344.82797977954	4771.183910698026	3653.3613639153255	4182.164738325067	4289.549810498407	2760.6314338378784	4111.252641797834	4476.52535941957	2651.330427378991	4409.757386459872	3623.1292811473604	3979.02791253603	2178.345033872922	3608.4347329718253	1321.9241189930235	4119.856372467674	1904.8584446726597	4367.797939545444	4286.490667690098	4147.573663779827
Transcriptional misregulation in cancer	186	KEGG	4175.369693056165	4518.978342798499	3426.579346714798	4545.660639680876	4631.342938294543	4356.6370837841005	5392.596246623151	3868.399356209453	5647.357272733636	2360.7445729139745	4453.401510981097	4281.2617166676855	5113.593434565421	4084.5372135096127	5200.261491113281	2835.9876693704596	4401.281790551237	4354.127941470925	5529.54912466651	5579.477075488403	4541.821609113549	4882.35870085249	3577.279313489505	2682.393688351507	4327.03271551865	1765.8614548253722	4637.150473018603	5366.825043434402	4602.86324668444	4681.28206950299	4278.390535746147	5852.224212655979	4097.830736244024	2073.3009039080894	4566.370674138662	4763.039323538841	4684.946551734109	4360.229787506649	1674.8020745279116	4269.982253866839	3925.70429375434	3639.1599682713295	5646.963995885475	4007.632777937287	5508.53575480464	4902.381519556255	5577.5966772370875	4643.436683556686	5551.123774260672	4882.67408311441	4302.635826994898	4867.654308679914	5404.324580367837	4593.286221254422	5863.686803100991	5155.547608252854	5574.527101595041	3625.751644110171	3261.4042525411933	4795.66832232462	4396.888933890945	4205.998264057562	3491.150238788102	4631.516327194266	4724.120302776116	4297.228833381376	5050.736670456124	4531.88794654632	5685.175296822867	3116.416280336849	3529.2893708248453	4890.736426394196	4464.742574256356	4270.579314664508	4168.716411426186	5903.360021910977	3713.3666727901555	5676.4701152959005	4918.295470628477	4453.412084677507	4832.73271998782	1633.0711863343063	5352.090429774882	2042.8297895650014	4948.042510478367	4554.162655178507	4362.141773941033	4294.462345880529	3402.442385104294	2786.026710767566	4320.653296785687	4623.331364088565	5472.593381712194	4279.531727451742	5161.598255299132	4354.026439122535	5521.662846841615	5240.656877561131	5337.453240769955	4900.322834987113	2677.844003227418	4653.04264922446	5565.077826658648	2847.069996086521	4688.78700036647	4443.7746705572545	5629.82288549901	3011.3024850180045	4023.1425234980684	4816.354907756596	1678.6379007842595	4654.954261327457	4655.676565736432	2424.522557736965	5839.4963156673875	4787.260126211839	5263.754047435015	4157.290149110846	4641.122218550207	4600.157402993985	5487.473564663608	4649.485601765306	5062.4673998100225	4425.805219275247	5749.105862837827	4401.451267641154	3515.1774383458524	2723.821288891864	1997.1499657062845	4678.7289543666875	5876.8409428528375	4743.839519922588	1453.3133370654514	5170.958538339478	3484.653955350547	5027.681262328114	5148.187979305437	5590.790182698752	4360.332175507492	4846.706387897266	4942.831381027591	5021.809516506273	2175.1559640262167	4418.7145352559355	4725.233171002965	3131.744763857306	4226.338090271755	4779.8587646465	4449.904243491561
Tryptophan metabolism	40	KEGG	5681.043760520961	3919.4565877145706	5713.642199283191	525.9440708286709	5622.343371348453	1280.182497352903	5273.792067582946	2714.3166736796256	6136.075806779651	2603.536893683728	5882.234361712573	5678.285502535643	5858.3639526981215	1175.6139668956	3340.295812978786	2065.1483273223735	5475.121880159083	1469.1637461278062	846.9366545040592	5201.252383806121	1854.006755408187	5364.554703483632	4162.734533725949	5369.8904192526015	763.1599617522377	6038.30082407877	557.0760153202922	4886.844693842432	819.5249863400297	4336.923536659315	770.8220203151044	5520.4009594130675	4479.487977567931	5615.174655009231	782.5236046105169	1200.436155323521	5879.269084863307	492.9503797016685	4229.734496442582	5496.466170354008	3037.0376908395633	5821.672775231301	5744.025590816297	2303.4107222919542	5544.932611553573	782.5953213415648	4851.427338279957	1151.097441494226	4470.946129655894	798.2308209182456	5849.031313896689	501.3113031062838	5666.860970688388	897.127971069025	5894.5840830000025	520.14968775571	5135.490177401943	1536.2661709668996	5646.854192090534	561.757065456431	5260.506200741729	1689.7174453299679	5991.802515987757	2168.535169248486	2765.4190266958826	656.3416294964212	6156.534757011248	556.4413903807709	5737.7312655387095	1872.3597293567516	5655.851369557224	669.8343172537359	5586.785146160245	5500.653336785694	3282.8183752545233	5247.803208343665	976.2416018616891	5369.256239598458	4555.487985367025	5674.93002213837	6100.9116568256795	5528.2075521611605	5083.271164423779	2915.3533844831677	5792.3209626774715	1132.050256085915	4685.654634978512	833.969514736397	5467.281675356594	6219.53037884098	6062.21424416071	535.1655136644526	3606.8245400986425	630.1441941647879	911.082755018594	916.7983340123214	5359.980032056423	1210.1319529612572	5613.052260956026	856.3716187376895	5919.324173136951	1009.2122109161285	1567.0695031147561	4988.797370850859	5794.169042825395	1351.12618167095	5067.563022297224	5066.565206465324	6012.700593442817	941.2366386163127	5909.769220572374	629.0208381944792	5983.30097584244	5642.303542319894	5958.06526142602	1337.2967639528047	4469.974356093168	1885.3847227853064	4828.980356975955	674.6809224228632	4000.783315240016	1189.321330469295	6027.109300711663	681.6000041367201	4311.162720084358	578.6149712610417	5819.240793774119	1398.4268288329538	5721.634725047746	1463.7877271725854	4427.010472451768	989.6481551874778	5846.583002971913	506.8863309994598	5331.243882366861	784.3452959665676	5319.371033347996	5787.545853523381	1193.3785476724415	4209.694266650084	598.291158415677	5853.000092714707	5958.717430474021	4660.812497486309	776.4309213419374	5881.971463272453	658.4469127346886	5380.213903680396	551.702257138464
Tuberculosis	179	KEGG	3903.8542038553355	3184.9511828499226	4371.996250132718	3975.522219197961	2871.95903061129	3841.208368241587	1543.7547323697936	3737.1835754890158	2683.690666364886	3740.2555382170654	1194.5661698424083	3565.925911644425	4542.049242622508	3529.6998745242595	2602.403693561038	3895.25031394983	1353.2723104535125	3746.1158640731	3358.6761323804385	3366.646759270368	3286.639331193921	4214.668163033431	3972.963137916621	3553.369163210791	3233.6898561501503	2634.604606331553	2670.3816555493827	2171.269489722945	3596.494369057911	2744.863662439819	3766.648244941053	791.6426114465963	2019.1205039180068	2697.7124608656322	3505.221689856739	3571.8519620289067	1594.5594582545407	3715.710204990989	3996.0089137831073	3890.1916259754316	2594.5383674548607	3520.542978431776	3434.962275291617	3925.649817116457	2613.8848710517054	3551.43935823851	1270.5768902144935	4051.9957148458825	4039.2389255913795	3969.042592475789	1002.2664573058186	2995.475195468083	1390.4154134099736	1849.4684886767598	2459.804993718839	1722.7300374660101	2767.108227540532	3861.8749162446284	2351.880733298512	2884.590816464577	3307.6705310472594	3027.9078457754263	2594.78356239828	3974.6222662550417	3252.9576374964754	2902.868290830605	1664.9348481281502	2983.92704898096	2362.3733948770273	2934.346776362225	3278.011804458314	3530.858966922667	3836.4262234347266	3535.4678867787807	3932.66742206634	2648.96877888598	2468.1830523717763	5349.488173228391	4106.643162553648	2054.430810801693	2668.919181290874	2411.917523419136	1142.9257696959826	4255.316898046711	1396.4043008469796	3061.514334579025	2759.3719221551187	3216.1859474241833	3074.1565321450407	4045.214521427537	3467.42423059035	2689.2208667619857	1803.5270238853273	3735.1240834591854	1932.4021884259184	1741.0564483016715	3374.61073701998	2821.7814996822435	3055.6028574821485	3065.577537521366	898.4867481741926	3802.461712453782	2626.4956206192364	4099.380204695296	2073.63846441408	2997.9866339947303	4041.891005748455	3715.119890992447	2995.6359397672472	3742.2276151366545	1045.8430981432173	3224.929677210896	4152.781329354826	3977.2757125191197	1159.0420032588427	3728.8971565917586	2847.399212909488	3279.768166465892	2369.263832605709	2929.0801195244107	4085.0147406187275	3792.9217576897863	1820.034495643315	3195.655009761696	3102.2422714528243	3808.300704843885	2567.9206248840765	3801.1123893769386	3574.062129294508	3047.987520436411	5416.596438972749	2143.7915423677055	4444.210870808993	3232.6045946388595	3274.3658879125264	3646.2725429374323	4473.176350156522	1970.1327103082838	4011.845116228391	3515.2144482986305	2937.473157803875	1884.4576911346041	3214.5359457593145	2670.046834493601	2439.647678771515	1816.485373626706	3259.9979133293473	4827.373816767542	3114.242138879465
Type I diabetes mellitus	43	KEGG	1468.9313179582928	5109.864712578831	3766.6809965006123	4014.2201349694965	1048.5774720292002	3795.791158336864	2230.4943380316136	4262.295874943809	895.3951226352714	5072.649368558915	846.1292255931329	5461.993621853602	3537.5216968255304	3187.31298675885	953.4116787278524	5175.059924594459	1723.797630860929	4031.5341137269274	4055.408004186907	2579.5935854660206	5504.286062261104	2434.8016289083166	5554.911691632698	3067.4918404628356	4240.143303078703	1134.0113529035345	3752.36809520531	164.57050275746613	3313.3201148332905	1840.5622195137116	4303.47269749559	333.5772622945866	5750.403981562706	4265.550904598209	3810.6730826079065	4893.449305619524	4167.097347304037	3670.385834744256	3852.0613015091794	4464.058479708591	3195.5931590157998	1646.9039717490639	1436.0119663343564	4384.921469621853	4484.047325916862	3713.6561275467316	2667.472294980694	3825.444208765444	3561.8217386225583	4365.057395713615	405.0773626429808	3932.3162379000028	599.9568610026201	3201.3869970118617	3819.1841785612337	3485.7158270232576	1454.349155187189	4618.2167765595605	72.34001958335377	3515.6012508704284	4693.1651013756145	3556.497321834084	4343.177322596178	5195.988326767156	1377.1289564083631	4303.9148095897945	211.93138476346658	3221.6777408359935	1273.408941401721	5312.602123537646	3196.383030896689	3578.7137929553637	2721.6262920083677	2865.6268354074546	3927.882908559073	3445.352250949832	3719.253980441435	4687.80629376029	4304.132390563981	2614.6434510425934	913.1589734463225	4476.559207481996	738.8864691196744	1725.70320169707	2934.603501027861	3113.304841918049	2450.020378890086	3591.419233645735	4393.155486276268	4386.619927206442	4187.821946750993	3704.432885592658	4030.2690356758185	2833.957900091752	2557.1225327299226	4483.842004777648	1209.6170653483873	4453.323568544547	2035.3186455917016	3887.3641846868054	603.0046971335436	4126.924459017018	1852.324749004931	5883.359009518696	3241.60794786574	3882.395474523945	364.9072152106752	5643.375533796307	4458.076988309352	4299.068831926316	4562.975167462527	1494.4261769561936	4492.883300095629	4952.103141642056	186.32321544263914	4439.04535267219	2534.8217676180743	4435.652372468053	293.62730246603013	1037.8164367189602	3297.564081297067	4252.2150620113525	570.5727599340909	939.9889985852293	662.0226759068252	3005.4999397259908	925.9987857437901	4007.503431758028	3270.0785209867504	4340.5670966648595	3056.8731101653966	4495.4071208053665	1289.6021199667198	4449.629295688613	3052.8508173760433	4332.832393570918	4838.5345104395465	3274.0645812455646	4136.265962096995	2613.7766505564205	3799.352943110037	816.0360306491049	5205.734884197123	3478.799831726936	3214.914356245969	893.0217202573249	2853.6234433204168	3038.4926602629444	4169.5325269274435
